name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
elimination/drain/streamly,38,2.3028815e-2,50546380,2.3036e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,2.303501e-2,2.3007e-2,0.0,0.0
elimination/drain/streamly,40,2.393795e-2,52541868,2.3953e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,2.3942618e-2,2.3898e-2,0.0,0.0
elimination/drain/streamly,42,2.5212433e-2,55339286,2.5222e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,2.5219028e-2,2.5181e-2,0.0,0.0
elimination/drain/streamly,44,3.0243235e-2,66381417,3.0277e-2,0.0,0.0,4341760,0,0,0,3,0,0,0,3.0252866e-2,3.0129e-2,0.0,0.0
elimination/drain/streamly,47,2.8035928e-2,61536598,2.8049e-2,0.0,0.0,4341760,0,0,0,2,0,0,0,2.8040775e-2,2.8016e-2,0.0,0.0
elimination/drain/streamly,49,2.9817221e-2,65446390,2.9829e-2,0.0,0.0,4341760,0,0,0,2,0,0,0,2.9821735e-2,2.9803e-2,0.0,0.0
elimination/drain/streamly,52,3.3560532e-2,73662732,3.3535e-2,0.0,0.0,4341760,0,0,0,9,0,0,0,3.3569482e-2,3.3425e-2,0.0,0.0
elimination/drain/streamly,54,3.4199389e-2,75064870,3.4232e-2,0.0,0.0,4341760,0,0,0,3,0,0,0,3.4206627e-2,3.4208e-2,0.0,0.0
elimination/drain/streamly,57,3.511207e-2,77068148,3.5079e-2,0.0,0.0,4341760,0,0,0,7,0,0,0,3.5118632e-2,3.5019e-2,0.0,0.0
elimination/drain/streamly,60,3.6253964e-2,79574520,3.6291e-2,0.0,0.0,4341760,0,0,0,3,0,0,0,3.6258516e-2,3.6267e-2,0.0,0.0
elimination/drain/streamly,63,3.7851454e-2,83080786,3.7864e-2,0.0,0.0,4341760,0,0,0,3,0,0,0,3.7855885e-2,3.7853e-2,0.0,0.0
elimination/drain/streamly,66,4.1323707e-2,90702340,4.1306e-2,0.0,0.0,4341760,0,0,0,9,0,0,0,4.1331451e-2,4.1238e-2,0.0,0.0
elimination/drain/streamly,69,4.4624146e-2,97946384,4.4641e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,4.463192e-2,4.4591e-2,0.0,0.0
elimination/drain/streamly,73,4.5657991e-2,100215746,4.567e-2,0.0,0.0,4341760,0,0,0,9,0,0,0,4.5665507e-2,4.5585e-2,0.0,0.0
elimination/drain/streamly,76,4.9791891e-2,109289308,4.9805e-2,0.0,0.0,4341760,0,0,0,5,0,0,0,4.9799065e-2,4.9757e-2,0.0,0.0
elimination/drain/streamly,80,4.8555716e-2,106576014,4.859e-2,0.0,0.0,4341760,0,0,0,4,0,0,0,4.8562015e-2,4.8565e-2,0.0,0.0
elimination/drain/streamly,84,5.1998322e-2,114132124,5.2012e-2,0.0,0.0,4341760,0,0,0,8,0,0,0,5.2004027e-2,5.1972e-2,0.0,0.0
elimination/drain/streaming,1,1.4632256e-2,32116784,1.4615e-2,0.0,0.0,5197824,0,0,0,2,135778312,130,8272,1.4321956e-2,1.4116e-2,3.36072e-4,2.57e-4
elimination/drain/streaming,2,2.9582838e-2,64932028,2.8664e-2,0.0,0.0,5201920,0,0,0,7,271564784,260,12496,2.8886307e-2,2.7511e-2,7.03959e-4,5.92e-4
elimination/drain/streaming,3,4.5318591e-2,99470798,4.5329e-2,0.0,0.0,5201920,0,0,0,6,407347008,390,18808,4.4430576e-2,4.2879e-2,8.95416e-4,6.97e-4
elimination/drain/streaming,4,5.2648527e-2,115559412,5.269e-2,0.0,0.0,5201920,0,0,0,4,543129496,520,23056,5.166534e-2,5.0998e-2,9.90184e-4,7.5e-4
elimination/drain/streaming,5,6.9543103e-2,152641690,6.9507e-2,0.0,0.0,5201920,0,0,0,17,679956312,651,29432,6.81563e-2,6.717e-2,1.395381e-3,1.085e-3
elimination/drain/streaming,6,8.4143087e-2,184687368,8.422e-2,0.0,0.0,5201920,0,0,0,10,815738688,781,33680,8.252541e-2,8.163e-2,1.627408e-3,1.25e-3
elimination/drain/streaming,7,9.9709076e-2,218853522,9.9737e-2,0.0,0.0,5201920,0,0,0,17,951521008,911,40008,9.7730203e-2,9.6658e-2,1.986072e-3,1.525e-3
elimination/drain/streaming,8,0.104003754,228279944,0.10404,0.0,0.0,5201920,0,0,0,14,1087303448,1041,46336,0.101963966,0.100986,2.046616e-3,1.544e-3
elimination/drain/streaming,9,0.11750912,257923166,0.117562,0.0,0.0,5201920,0,0,0,15,1223085824,1171,50584,0.115266,0.11419,2.249915e-3,1.658e-3
elimination/drain/streaming,10,0.138623394,304267306,0.13861,0.0,0.0,5201920,0,0,0,27,1359912640,1302,56960,0.135936674,0.134282,2.693248e-3,2.05e-3
elimination/drain/streaming,11,0.148375627,325672668,0.148334,0.0,0.0,5201920,0,0,0,36,1495695016,1432,61208,0.145466609,0.143768,2.916032e-3,2.238e-3
elimination/drain/streaming,12,0.165913665,364167240,0.165912,0.0,0.0,5201920,0,0,0,37,1631477440,1562,65456,0.162625975,0.16064,3.294428e-3,2.526e-3
elimination/drain/pipes,1,2.5343223e-2,55626394,2.4303e-2,0.0,0.0,5185536,0,0,0,21,199880792,192,15904,2.482398e-2,2.3469e-2,5.46699e-4,4.24e-4
elimination/drain/pipes,2,5.4526024e-2,119680382,5.4515e-2,0.0,0.0,5185536,0,0,0,18,399769664,384,29840,5.3511748e-2,5.2901e-2,1.021799e-3,7.91e-4
elimination/drain/pipes,3,7.5719658e-2,166198642,7.5743e-2,0.0,0.0,5185536,0,0,0,12,599654408,576,43784,7.4291274e-2,7.3603e-2,1.435116e-3,1.118e-3
elimination/drain/pipes,4,8.8590577e-2,194449272,8.8648e-2,0.0,0.0,5185536,0,0,0,9,799539336,768,57744,8.7047885e-2,8.6331e-2,1.549199e-3,1.199e-3
elimination/drain/pipes,5,0.11452226,251367266,0.114574,0.0,0.0,5185536,0,0,0,14,999424120,960,71704,0.112448176,0.111415,2.080448e-3,1.604e-3
elimination/drain/pipes,6,0.139844588,306947706,0.139873,0.0,0.0,5185536,0,0,0,31,1199309000,1152,85664,0.13722146,0.135763,2.630999e-3,2.017e-3
elimination/drain/pipes,7,0.170671313,374609844,0.170621,0.0,0.0,5185536,0,0,0,46,1399193840,1344,99624,0.16737838,0.165483,3.300427e-3,2.516e-3
elimination/drain/pipes,8,0.192607909,422758936,0.192681,0.0,0.0,5185536,0,0,0,31,1599078656,1536,113584,0.189030519,0.187115,3.584318e-3,2.799e-3
elimination/drain/pipes,9,0.21309821,467733434,0.213105,0.0,0.0,5185536,0,0,0,29,1800004536,1729,127632,0.209240103,0.207156,3.866377e-3,3.033e-3
elimination/drain/pipes,10,0.239659186,526032753,0.239722,0.0,0.0,5185536,0,0,0,46,1999889416,1921,141592,0.235249872,0.232736,4.419806e-3,3.479e-3
elimination/drain/conduit,1,3.635252e-3,7979088,3.639e-3,0.0,0.0,5185536,1,0,0,0,15724568,15,2240,3.649095e-3,3.63e-3,3.8736e-5,2.6e-5
elimination/drain/conduit,2,7.798535e-3,17117227,7.803e-3,0.0,0.0,5189632,0,0,0,2,31457280,30,2512,7.731535e-3,7.674e-3,7.4718e-5,5.5e-5
elimination/drain/conduit,3,1.2950961e-2,28426401,1.2955e-2,0.0,0.0,5189632,0,0,0,1,47185784,45,2792,1.2834746e-2,1.2754e-2,1.25344e-4,9.7e-5
elimination/drain/conduit,4,1.451696e-2,31863616,1.3551e-2,0.0,0.0,5189632,0,0,0,7,63963136,61,3104,1.4379997e-2,1.3302e-2,1.44294e-4,1.11e-4
elimination/drain/conduit,5,1.9868541e-2,43609910,1.9873e-2,0.0,0.0,5189632,0,0,0,1,79691776,76,3400,1.967279e-2,1.7579e-2,2.01032e-4,1.46e-4
elimination/drain/conduit,6,1.9762451e-2,43377044,1.977e-2,0.0,0.0,5189632,0,0,0,2,95420416,91,3696,1.9589791e-2,1.9367e-2,1.77763e-4,1.39e-4
elimination/drain/conduit,7,2.2972124e-2,50421956,2.2931e-2,0.0,0.0,5189632,0,0,0,6,111149024,106,3992,2.2773657e-2,2.2584e-2,2.03557e-4,1.49e-4
elimination/drain/conduit,8,2.615653e-2,57411602,2.617e-2,0.0,0.0,5189632,0,0,0,5,127926256,122,4304,2.5917017e-2,2.5778e-2,2.45792e-4,1.88e-4
elimination/drain/conduit,9,2.9352049e-2,64425492,2.9378e-2,0.0,0.0,5189632,0,0,0,4,143654896,137,4600,2.9079094e-2,2.8931e-2,2.7851e-4,2.02e-4
elimination/drain/conduit,10,3.2863887e-2,72133760,3.2862e-2,0.0,0.0,5189632,0,0,0,9,159383536,152,4896,3.2562078e-2,3.2302e-2,3.08292e-4,2.34e-4
elimination/drain/conduit,11,4.0794506e-2,89540804,4.0813e-2,0.0,0.0,5189632,0,0,0,9,175112176,167,5192,4.0413657e-2,4.0127e-2,3.88889e-4,2.94e-4
elimination/drain/conduit,12,4.4035745e-2,96655038,4.4063e-2,0.0,0.0,5189632,0,0,0,7,191889392,183,5504,4.3625724e-2,4.3377e-2,4.16589e-4,3.23e-4
