name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
elimination/drain/list,40,1.2666709e-2,27802572,1.2667e-2,0.0,0.0,4313088,0,0,0,2,0,0,0,1.2673054e-2,1.2658e-2,0.0,0.0
elimination/drain/list,42,1.715778e-2,37660080,1.7181e-2,0.0,0.0,4313088,0,0,0,2,0,0,0,1.7178196e-2,1.7149e-2,0.0,0.0
elimination/drain/list,44,1.7309101e-2,37992024,1.7323e-2,0.0,0.0,4313088,0,0,0,2,0,0,0,1.7316606e-2,1.7305e-2,0.0,0.0
elimination/drain/list,47,1.7422615e-2,38241898,1.7413e-2,0.0,0.0,4313088,0,0,0,3,0,0,0,1.7431008e-2,1.7394e-2,0.0,0.0
elimination/drain/list,49,1.9127691e-2,41983753,1.9134e-2,0.0,0.0,4321280,0,0,0,3,0,0,0,1.9135704e-2,1.9112e-2,0.0,0.0
elimination/drain/list,52,1.7209106e-2,37772565,1.7217e-2,0.0,0.0,4321280,0,0,0,1,0,0,0,1.7214446e-2,1.7205e-2,0.0,0.0
elimination/drain/list,54,2.0584318e-2,45181092,2.0596e-2,0.0,0.0,4321280,0,0,0,4,0,0,0,2.0592571e-2,2.0561e-2,0.0,0.0
elimination/drain/list,57,1.8433008e-2,40459351,1.8406e-2,0.0,0.0,4321280,0,0,0,5,0,0,0,1.8440523e-2,1.8377e-2,0.0,0.0
elimination/drain/list,60,2.1742587e-2,47723368,2.1187e-2,0.0,0.0,4321280,0,0,0,15,0,0,0,2.1752983e-2,2.1127e-2,0.0,0.0
elimination/drain/list,63,2.0554244e-2,45115028,2.0568e-2,0.0,0.0,4321280,0,0,0,2,0,0,0,2.0561294e-2,2.0554e-2,0.0,0.0
elimination/drain/list,66,2.1203286e-2,46539616,2.1193e-2,0.0,0.0,4321280,0,0,0,5,0,0,0,2.1226938e-2,2.119e-2,0.0,0.0
elimination/drain/list,69,2.2959145e-2,50393599,2.296e-2,0.0,0.0,4321280,0,0,0,6,0,0,0,2.2970092e-2,2.2913e-2,0.0,0.0
elimination/drain/list,73,2.6338191e-2,57810185,2.6343e-2,0.0,0.0,4321280,0,0,0,3,0,0,0,2.6346018e-2,2.6319e-2,0.0,0.0
elimination/drain/list,76,2.4515152e-2,53808922,2.4477e-2,0.0,0.0,4321280,0,0,0,10,0,0,0,2.4524379e-2,2.4429e-2,0.0,0.0
elimination/drain/list,80,2.552757e-2,56031120,2.5542e-2,0.0,0.0,4321280,0,0,0,4,0,0,0,2.5534173e-2,2.5522e-2,0.0,0.0
elimination/drain/list,84,2.6742556e-2,58697752,2.6755e-2,0.0,0.0,4321280,0,0,0,2,0,0,0,2.6746736e-2,2.6744e-2,0.0,0.0
elimination/drain/list,89,2.8715682e-2,63028750,2.8705e-2,0.0,0.0,4321280,0,0,0,5,0,0,0,2.8724511e-2,2.8686e-2,0.0,0.0
elimination/drain/list,93,3.2268551e-2,70826962,3.22e-2,0.0,0.0,4321280,0,0,0,10,0,0,0,3.228247e-2,3.2129e-2,0.0,0.0
elimination/drain/list,98,3.0940341e-2,67911570,3.0955e-2,0.0,0.0,4321280,0,0,0,3,0,0,0,3.0945909e-2,3.0942e-2,0.0,0.0
elimination/drain/list,103,3.5797504e-2,78572730,3.5783e-2,0.0,0.0,4321280,0,0,0,8,0,0,0,3.5805344e-2,3.5707e-2,0.0,0.0
elimination/drain/list,108,3.5248859e-2,77368574,3.5238e-2,0.0,0.0,4321280,0,0,0,10,0,0,0,3.5256347e-2,3.519e-2,0.0,0.0
elimination/drain/list,113,3.6627764e-2,80395191,3.6602e-2,0.0,0.0,4321280,0,0,0,10,0,0,0,3.663675e-2,3.6539e-2,0.0,0.0
elimination/drain/list,119,3.8678104e-2,84895888,3.8696e-2,0.0,0.0,4321280,0,0,0,4,0,0,0,3.8688155e-2,3.8671e-2,0.0,0.0
elimination/drain/list,125,4.3666584e-2,95844748,4.3684e-2,0.0,0.0,4321280,0,0,0,5,0,0,0,4.3673954e-2,4.3651e-2,0.0,0.0
elimination/drain/list,131,4.2268724e-2,92776424,4.2293e-2,0.0,0.0,4321280,0,0,0,4,0,0,0,4.2274169e-2,4.2272e-2,0.0,0.0
elimination/drain/list,138,4.6211016e-2,101429597,4.617e-2,0.0,0.0,4321280,0,0,0,13,0,0,0,4.6222276e-2,4.5906e-2,0.0,0.0
elimination/drain/list,144,4.8763006e-2,107030976,4.8796e-2,0.0,0.0,4321280,0,0,0,5,0,0,0,4.8772571e-2,4.875e-2,0.0,0.0
elimination/drain/list,152,5.0829184e-2,111566056,5.0849e-2,0.0,0.0,4325376,1,0,0,7,0,0,0,5.0844506e-2,5.08e-2,0.0,0.0
elimination/drain/pure-streamly,1,3.06464e-4,672664,3.1e-4,0.0,0.0,4255744,0,0,0,0,0,0,0,3.22513e-4,3.16e-4,0.0,0.0
